factor,case_id,suite,task_id,init_state_id,rollout_seed,candidate_first_actions_json__frozen_factor_ridge,candidate_first_actions_json__max_value,candidate_frozen_ranker_scores_json__frozen_factor_ridge,candidate_frozen_ranker_scores_json__max_value,candidate_values_json__frozen_factor_ridge,candidate_values_json__max_value,max_value_sample_idx__frozen_factor_ridge,max_value_sample_idx__max_value,num_samples__frozen_factor_ridge,num_samples__max_value,planning_frozen_ranker_payload_sha256__frozen_factor_ridge,planning_frozen_ranker_payload_sha256__max_value,selected_sample_idx__frozen_factor_ridge,selected_sample_idx__max_value,candidate_values_json_max_abs_diff,candidate_values_json_match,candidate_frozen_ranker_scores_json_max_abs_diff,candidate_frozen_ranker_scores_json_match,candidate_first_actions_json_max_abs_diff,candidate_first_actions_json_match,baseline_selected_argmax_value,frozen_selected_argmax_score,selectors_disagree
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410000,"[[0.028395876288414, -0.055750440806150436, 0.004137977957725525, -0.01668841391801834, 0.03605067729949951, -0.0022252046037465334, -0.999529242515564], [0.047823116183280945, -0.08305191993713379, 0.005288310348987579, -0.02336305007338524, 0.03862997889518738, -0.002196298213675618, -0.9999901056289673], [0.036668144166469574, -0.06328621506690979, 0.002205893397331238, -0.01663685403764248, 0.03493264317512512, -0.00168979458976537, -1.0001699924468994], [0.02623133361339569, -0.04487961530685425, 0.0013305991888046265, -0.022275449708104134, 0.03490631282329559, -0.0024022352881729603, -1.0004905462265015], [0.03478143364191055, -0.08252224326133728, 0.0013640150427818298, -0.01631428673863411, 0.039116889238357544, -0.002490387065336108, -0.9974689483642578], [0.011497288942337036, -0.03278598189353943, 0.004819370806217194, -0.019889989867806435, 0.04045365750789642, -0.0013397212605923414, -0.9987934827804565]]","[[0.028395876288414, -0.055750440806150436, 0.004137977957725525, -0.01668841391801834, 0.03605067729949951, -0.0022252046037465334, -0.999529242515564], [0.047823116183280945, -0.08305191993713379, 0.005288310348987579, -0.02336305007338524, 0.03862997889518738, -0.002196298213675618, -0.9999901056289673], [0.036668144166469574, -0.06328621506690979, 0.002205893397331238, -0.01663685403764248, 0.03493264317512512, -0.00168979458976537, -1.0001699924468994], [0.02623133361339569, -0.04487961530685425, 0.0013305991888046265, -0.022275449708104134, 0.03490631282329559, -0.0024022352881729603, -1.0004905462265015], [0.03478143364191055, -0.08252224326133728, 0.0013640150427818298, -0.01631428673863411, 0.039116889238357544, -0.002490387065336108, -0.9974689483642578], [0.011497288942337036, -0.03278598189353943, 0.004819370806217194, -0.019889989867806435, 0.04045365750789642, -0.0013397212605923414, -0.9987934827804565]]","[0.0013210090610576066, -0.002963709907208518, -0.000985705752480596, 0.0048529130334546014, -0.0038194310477027192, 0.0015949246128795832]","[0.0013210090610576066, -0.002963709907208518, -0.000985705752480596, 0.0048529130334546014, -0.0038194310477027192, 0.0015949246128795832]","[0.23454120755195618, 0.23488080501556396, 0.2344958782196045, 0.23384249210357666, 0.23513033986091614, 0.2339377999305725]","[0.23454120755195618, 0.23488080501556396, 0.2344958782196045, 0.23384249210357666, 0.23513033986091614, 0.2339377999305725]",4.0,4.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,3.0,4.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410097,"[[0.020593106746673584, -0.047467947006225586, 0.003567337989807129, -0.018505549058318138, 0.037830814719200134, -0.0013064303202554584, -0.9986363053321838], [0.022174380719661713, -0.03422459587454796, 0.0020362436771392822, -0.019151121377944946, 0.03275008499622345, -0.0015165095683187246, -1.00005042552948], [0.019984468817710876, -0.03794543445110321, 0.002775639295578003, -0.02001158893108368, 0.044279202818870544, -0.0021489064674824476, -0.999878466129303], [0.022336430847644806, -0.06003711372613907, 0.002195611596107483, -0.019005537033081055, 0.035322725772857666, -0.0014250528765842319, -1.0011545419692993], [0.039974525570869446, -0.06839179992675781, 0.00269327312707901, -0.01923418790102005, 0.03601200878620148, -0.0013397653819993138, -0.9998407959938049], [0.027430616319179535, -0.034770481288433075, 0.0016403943300247192, -0.01970667764544487, 0.03717827796936035, -0.0017715349094942212, -1.00100839138031]]","[[0.020593106746673584, -0.047467947006225586, 0.003567337989807129, -0.018505549058318138, 0.037830814719200134, -0.0013064303202554584, -0.9986363053321838], [0.022174380719661713, -0.03422459587454796, 0.0020362436771392822, -0.019151121377944946, 0.03275008499622345, -0.0015165095683187246, -1.00005042552948], [0.019984468817710876, -0.03794543445110321, 0.002775639295578003, -0.02001158893108368, 0.044279202818870544, -0.0021489064674824476, -0.999878466129303], [0.022336430847644806, -0.06003711372613907, 0.002195611596107483, -0.019005537033081055, 0.035322725772857666, -0.0014250528765842319, -1.0011545419692993], [0.039974525570869446, -0.06839179992675781, 0.00269327312707901, -0.01923418790102005, 0.03601200878620148, -0.0013397653819993138, -0.9998407959938049], [0.027430616319179535, -0.034770481288433075, 0.0016403943300247192, -0.01970667764544487, 0.03717827796936035, -0.0017715349094942212, -1.00100839138031]]","[-0.0022008857230086352, 0.0028911578687382147, 0.0023666539343741738, -0.0014951708487674078, -0.0026888603810158638, 0.0011271051496797096]","[-0.0022008857230086352, 0.0028911578687382147, 0.0023666539343741738, -0.0014951708487674078, -0.0026888603810158638, 0.0011271051496797096]","[0.23568013310432434, 0.23409739136695862, 0.23445144295692444, 0.23569715023040771, 0.23545363545417786, 0.23436617851257324]","[0.23568013310432434, 0.23409739136695862, 0.23445144295692444, 0.23569715023040771, 0.23545363545417786, 0.23436617851257324]",3.0,3.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,1.0,3.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410194,"[[0.010123886168003082, -0.02713412046432495, 0.0016673281788825989, -0.018183110281825066, 0.03027297556400299, -0.002421095035970211, -1.0002250671386719], [0.03169812262058258, -0.059031229466199875, 0.001987852156162262, -0.019149933010339737, 0.03675524890422821, -0.002040793187916279, -0.9999778270721436], [0.04163011908531189, -0.04505719989538193, 0.0037724152207374573, -0.01963217370212078, 0.04223710298538208, -0.0022969862911850214, -0.9984824061393738], [0.016552582383155823, -0.03952832892537117, 0.004207715392112732, -0.01926328055560589, 0.03823654353618622, -0.002290949458256364, -0.9990444779396057], [0.014697723090648651, -0.04363222047686577, 0.0030259788036346436, -0.018292540684342384, 0.034696295857429504, -0.0021573889534920454, -0.9996465444564819], [0.023681670427322388, -0.04943652078509331, 0.001983046531677246, -0.021488646045327187, 0.03404335677623749, -0.0016126810805872083, -0.9989899396896362]]","[[0.010123886168003082, -0.02713412046432495, 0.0016673281788825989, -0.018183110281825066, 0.03027297556400299, -0.002421095035970211, -1.0002250671386719], [0.03169812262058258, -0.059031229466199875, 0.001987852156162262, -0.019149933010339737, 0.03675524890422821, -0.002040793187916279, -0.9999778270721436], [0.04163011908531189, -0.04505719989538193, 0.0037724152207374573, -0.01963217370212078, 0.04223710298538208, -0.0022969862911850214, -0.9984824061393738], [0.016552582383155823, -0.03952832892537117, 0.004207715392112732, -0.01926328055560589, 0.03823654353618622, -0.002290949458256364, -0.9990444779396057], [0.014697723090648651, -0.04363222047686577, 0.0030259788036346436, -0.018292540684342384, 0.034696295857429504, -0.0021573889534920454, -0.9996465444564819], [0.023681670427322388, -0.04943652078509331, 0.001983046531677246, -0.021488646045327187, 0.03404335677623749, -0.0016126810805872083, -0.9989899396896362]]","[0.0035736419732120333, -0.002455220297074142, -0.00017097367199259703, -0.003960006779795816, 0.001651393129407699, 0.0013611656462425938]","[0.0035736419732120333, -0.002455220297074142, -0.00017097367199259703, -0.003960006779795816, 0.001651393129407699, 0.0013611656462425938]","[0.2340172529220581, 0.23450660705566406, 0.2334863841533661, 0.23447471857070923, 0.23441603779792786, 0.23474887013435364]","[0.2340172529220581, 0.23450660705566406, 0.2334863841533661, 0.23447471857070923, 0.23441603779792786, 0.23474887013435364]",5.0,5.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,0.0,5.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410291,"[[0.01976810395717621, -0.04286477342247963, 0.00218857079744339, -0.01995360665023327, 0.027924522757530212, -0.002604471053928137, -1.0015342235565186], [0.01899629831314087, -0.04364021122455597, 0.0016991794109344482, -0.01573752611875534, 0.034583866596221924, -0.0015763716073706746, -0.9985399842262268], [0.029605887830257416, -0.03943193703889847, 0.0030316784977912903, -0.01967264525592327, 0.035091742873191833, -0.002071572467684746, -1.001766562461853], [0.04098080098628998, -0.06080087274312973, 0.0035709142684936523, -0.016706161201000214, 0.038058310747146606, -0.0020384136587381363, -1.0000678300857544], [0.029310062527656555, -0.047125741839408875, 0.002800561487674713, -0.02016322873532772, 0.03235240280628204, -0.0018861035350710154, -0.9985526204109192], [0.0469251349568367, -0.08300207555294037, 0.0044564902782440186, -0.017527857795357704, 0.041078612208366394, -0.0016645895084366202, -0.9989851713180542]]","[[0.01976810395717621, -0.04286477342247963, 0.00218857079744339, -0.01995360665023327, 0.027924522757530212, -0.002604471053928137, -1.0015342235565186], [0.01899629831314087, -0.04364021122455597, 0.0016991794109344482, -0.01573752611875534, 0.034583866596221924, -0.0015763716073706746, -0.9985399842262268], [0.029605887830257416, -0.03943193703889847, 0.0030316784977912903, -0.01967264525592327, 0.035091742873191833, -0.002071572467684746, -1.001766562461853], [0.04098080098628998, -0.06080087274312973, 0.0035709142684936523, -0.016706161201000214, 0.038058310747146606, -0.0020384136587381363, -1.0000678300857544], [0.029310062527656555, -0.047125741839408875, 0.002800561487674713, -0.02016322873532772, 0.03235240280628204, -0.0018861035350710154, -0.9985526204109192], [0.0469251349568367, -0.08300207555294037, 0.0044564902782440186, -0.017527857795357704, 0.041078612208366394, -0.0016645895084366202, -0.9989851713180542]]","[0.0027187359280204434, -0.00037645101312662314, 7.538328919098197e-05, -0.0022465434725585914, 0.0011114372639298496, -0.0012825619954561895]","[0.0027187359280204434, -0.00037645101312662314, 7.538328919098197e-05, -0.0022465434725585914, 0.0011114372639298496, -0.0012825619954561895]","[0.23351436853408813, 0.2346426248550415, 0.23395079374313354, 0.2343144714832306, 0.23428300023078918, 0.23580273985862732]","[0.23351436853408813, 0.2346426248550415, 0.23395079374313354, 0.2343144714832306, 0.23428300023078918, 0.23580273985862732]",5.0,5.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,0.0,5.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410388,"[[0.04516381770372391, -0.07997319102287292, 0.0020218268036842346, -0.018711786717176437, 0.03347459435462952, -0.0022079753689467907, -0.9998883008956909], [0.03980398178100586, -0.06504032760858536, 0.0038224831223487854, -0.01932590827345848, 0.034374117851257324, -0.002369274850934744, -0.9998295307159424], [0.04372201859951019, -0.06177227944135666, 0.002571679651737213, -0.019473763182759285, 0.036797404289245605, -0.0018887915648519993, -1.000619888305664], [0.023800916969776154, -0.05056645721197128, 0.0038558989763259888, -0.02083507739007473, 0.038988322019577026, -0.0024511252995580435, -0.9985038042068481], [0.018644370138645172, -0.040261074900627136, 0.0018665939569473267, -0.01899733953177929, 0.03479258716106415, -0.0014364216476678848, -0.9988397359848022], [0.022234618663787842, -0.04154272377490997, 0.004559755325317383, -0.01613481715321541, 0.032663494348526, -0.0020645882468670607, -0.9996546506881714]]","[[0.04516381770372391, -0.07997319102287292, 0.0020218268036842346, -0.018711786717176437, 0.03347459435462952, -0.0022079753689467907, -0.9998883008956909], [0.03980398178100586, -0.06504032760858536, 0.0038224831223487854, -0.01932590827345848, 0.034374117851257324, -0.002369274850934744, -0.9998295307159424], [0.04372201859951019, -0.06177227944135666, 0.002571679651737213, -0.019473763182759285, 0.036797404289245605, -0.0018887915648519993, -1.000619888305664], [0.023800916969776154, -0.05056645721197128, 0.0038558989763259888, -0.02083507739007473, 0.038988322019577026, -0.0024511252995580435, -0.9985038042068481], [0.018644370138645172, -0.040261074900627136, 0.0018665939569473267, -0.01899733953177929, 0.03479258716106415, -0.0014364216476678848, -0.9988397359848022], [0.022234618663787842, -0.04154272377490997, 0.004559755325317383, -0.01613481715321541, 0.032663494348526, -0.0020645882468670607, -0.9996546506881714]]","[-0.0016160135665942068, 0.0006672992777576896, -0.0018336411761788482, -0.0014342460100468957, 0.0022895501200946764, 0.0019270513549675774]","[-0.0016160135665942068, 0.0006672992777576896, -0.0018336411761788482, -0.0014342460100468957, 0.0022895501200946764, 0.0019270513549675774]","[0.2346491515636444, 0.23520740866661072, 0.23532551527023315, 0.2338641881942749, 0.23412251472473145, 0.23513400554656982]","[0.2346491515636444, 0.23520740866661072, 0.23532551527023315, 0.2338641881942749, 0.23412251472473145, 0.23513400554656982]",2.0,2.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,4.0,2.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,6,5410485,"[[0.01878160983324051, -0.047967396676540375, 0.004678554832935333, -0.01668480969965458, 0.03232294321060181, -0.0018005295423790812, -0.9987143278121948], [0.006032176315784454, -0.02893153578042984, 0.005077868700027466, -0.02346375398337841, 0.028066188097000122, -0.001321170013397932, -0.9993494749069214], [0.032971613109111786, -0.059153493493795395, 0.0017300248146057129, -0.020030982792377472, 0.03891107439994812, -0.002169220242649317, -1.0014969110488892], [0.019029714167118073, -0.03738675266504288, 0.0032955408096313477, -0.01963694952428341, 0.034353822469711304, -0.0017251345561817288, -1.0006881952285767], [0.030760131776332855, -0.0566251203417778, 0.0023259222507476807, -0.018908986821770668, 0.032632067799568176, -0.002351913135498762, -0.9977625608444214], [0.04454243928194046, -0.06972502917051315, 0.0030709058046340942, -0.019385574385523796, 0.034294188022613525, -0.001981217646971345, -0.9982115030288696]]","[[0.01878160983324051, -0.047967396676540375, 0.004678554832935333, -0.01668480969965458, 0.03232294321060181, -0.0018005295423790812, -0.9987143278121948], [0.006032176315784454, -0.02893153578042984, 0.005077868700027466, -0.02346375398337841, 0.028066188097000122, -0.001321170013397932, -0.9993494749069214], [0.032971613109111786, -0.059153493493795395, 0.0017300248146057129, -0.020030982792377472, 0.03891107439994812, -0.002169220242649317, -1.0014969110488892], [0.019029714167118073, -0.03738675266504288, 0.0032955408096313477, -0.01963694952428341, 0.034353822469711304, -0.0017251345561817288, -1.0006881952285767], [0.030760131776332855, -0.0566251203417778, 0.0023259222507476807, -0.018908986821770668, 0.032632067799568176, -0.002351913135498762, -0.9977625608444214], [0.04454243928194046, -0.06972502917051315, 0.0030709058046340942, -0.019385574385523796, 0.034294188022613525, -0.001981217646971345, -0.9982115030288696]]","[0.0017792446969948335, 0.00046582401752821607, -0.00122225537098584, 0.0011655556989828013, -0.0016295456958353369, -0.0005588233466847684]","[0.0017792446969948335, 0.00046582401752821607, -0.00122225537098584, 0.0011655556989828013, -0.0016295456958353369, -0.0005588233466847684]","[0.23498907685279846, 0.23385748267173767, 0.23471364378929138, 0.2340894341468811, 0.23380228877067566, 0.2350754737854004]","[0.23498907685279846, 0.23385748267173767, 0.23471364378929138, 0.2340894341468811, 0.23380228877067566, 0.2350754737854004]",5.0,5.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,0.0,5.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420000,"[[0.05899764597415924, -0.00849008560180664, 0.003395676612854004, -0.019677091389894485, 0.0491563081741333, -0.00037269588210619986, -1.0032700300216675], [0.06654147058725357, -0.013641547411680222, 0.006977543234825134, -0.0208011195063591, 0.0507839173078537, -0.0005345240933820605, -1.0052411556243896], [0.07197294384241104, -0.013174228370189667, 0.007701180875301361, -0.02148202247917652, 0.04753643274307251, -0.0009914105758070946, -1.0024480819702148], [0.054164305329322815, -0.004080701619386673, 0.00525791198015213, -0.020371919497847557, 0.04722793400287628, -0.0014674213016405702, -1.0039055347442627], [0.04524271935224533, -0.004551541060209274, 0.0010914355516433716, -0.018920239061117172, 0.04784537851810455, -0.0003910268424078822, -1.0043357610702515], [0.056904517114162445, -0.007645078003406525, 0.0034996122121810913, -0.018448134884238243, 0.048248112201690674, -0.0011961580021306872, -1.002745509147644]]","[[0.05899764597415924, -0.00849008560180664, 0.003395676612854004, -0.019677091389894485, 0.0491563081741333, -0.00037269588210619986, -1.0032700300216675], [0.06654147058725357, -0.013641547411680222, 0.006977543234825134, -0.0208011195063591, 0.0507839173078537, -0.0005345240933820605, -1.0052411556243896], [0.07197294384241104, -0.013174228370189667, 0.007701180875301361, -0.02148202247917652, 0.04753643274307251, -0.0009914105758070946, -1.0024480819702148], [0.054164305329322815, -0.004080701619386673, 0.00525791198015213, -0.020371919497847557, 0.04722793400287628, -0.0014674213016405702, -1.0039055347442627], [0.04524271935224533, -0.004551541060209274, 0.0010914355516433716, -0.018920239061117172, 0.04784537851810455, -0.0003910268424078822, -1.0043357610702515], [0.056904517114162445, -0.007645078003406525, 0.0034996122121810913, -0.018448134884238243, 0.048248112201690674, -0.0011961580021306872, -1.002745509147644]]","[-0.002208651687007993, 0.0050232017511932115, -0.0026571971575003075, -0.001946036236067168, -0.00043712226165900855, 0.002225805591041282]","[-0.002208651687007993, 0.0050232017511932115, -0.0026571971575003075, -0.001946036236067168, -0.00043712226165900855, 0.002225805591041282]","[0.21490436792373657, 0.20127660036087036, 0.21507012844085693, 0.20438450574874878, 0.19881406426429749, 0.2149237096309662]","[0.21490436792373657, 0.20127660036087036, 0.21507012844085693, 0.20438450574874878, 0.19881406426429749, 0.2149237096309662]",2.0,2.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,1.0,2.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420097,"[[0.08047688752412796, -0.012807827442884445, 0.003971122205257416, -0.02026234194636345, 0.04810421168804169, -0.0012780525721609592, -1.0035417079925537], [0.09987663477659225, -0.018439292907714844, 0.010649487376213074, -0.02537083439528942, 0.04786817729473114, -0.0011353044537827373, -1.002706527709961], [0.09175345301628113, -0.02751605585217476, 0.004421398043632507, -0.02400939166545868, 0.05331064760684967, -0.001336835091933608, -1.0045523643493652], [0.05477350205183029, -0.009494069963693619, 0.0021019577980041504, -0.015502727590501308, 0.041410401463508606, -0.0002832882746588439, -1.0042293071746826], [0.08183643221855164, -0.012385156005620956, 0.003272518515586853, -0.026226121932268143, 0.04898254573345184, -0.0013677245005965233, -1.0042457580566406], [0.07759362459182739, -0.017285551875829697, 0.005268305540084839, -0.01988949626684189, 0.04624146223068237, -0.0007803399348631501, -1.0041801929473877]]","[[0.08047688752412796, -0.012807827442884445, 0.003971122205257416, -0.02026234194636345, 0.04810421168804169, -0.0012780525721609592, -1.0035417079925537], [0.09987663477659225, -0.018439292907714844, 0.010649487376213074, -0.02537083439528942, 0.04786817729473114, -0.0011353044537827373, -1.002706527709961], [0.09175345301628113, -0.02751605585217476, 0.004421398043632507, -0.02400939166545868, 0.05331064760684967, -0.001336835091933608, -1.0045523643493652], [0.05477350205183029, -0.009494069963693619, 0.0021019577980041504, -0.015502727590501308, 0.041410401463508606, -0.0002832882746588439, -1.0042293071746826], [0.08183643221855164, -0.012385156005620956, 0.003272518515586853, -0.026226121932268143, 0.04898254573345184, -0.0013677245005965233, -1.0042457580566406], [0.07759362459182739, -0.017285551875829697, 0.005268305540084839, -0.01988949626684189, 0.04624146223068237, -0.0007803399348631501, -1.0041801929473877]]","[0.0026613261760460643, -0.0026265830890500113, -0.0010501898139685328, 0.0019589757248847776, -0.002560129528534283, 0.001616600530621967]","[0.0026613261760460643, -0.0026265830890500113, -0.0010501898139685328, 0.0019589757248847776, -0.002560129528534283, 0.001616600530621967]","[0.2048909068107605, 0.20457905530929565, 0.20545315742492676, 0.20628952980041504, 0.21139520406723022, 0.19682639837265015]","[0.2048909068107605, 0.20457905530929565, 0.20545315742492676, 0.20628952980041504, 0.21139520406723022, 0.19682639837265015]",4.0,4.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,0.0,4.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420194,"[[0.05718883126974106, -0.007730461657047272, 0.004689842462539673, -0.01747336983680725, 0.04938206076622009, -0.0007005604566074908, -1.0026886463165283], [0.052970387041568756, -0.008961819112300873, 0.0028575584292411804, -0.018752222880721092, 0.049298062920570374, -0.0007809127564541996, -1.0042264461517334], [0.0882340595126152, -0.014859326183795929, 0.008257739245891571, -0.02416536957025528, 0.05052374303340912, -0.001351773040369153, -1.005193829536438], [0.057819709181785583, -0.00869734212756157, 0.0026717036962509155, -0.01827552542090416, 0.05316728353500366, -0.00028842181200161576, -1.0031626224517822], [0.0763741135597229, -0.014268346130847931, 0.006429813802242279, -0.022664140909910202, 0.04644423723220825, -0.001210082438774407, -1.0046476125717163], [0.07545769214630127, -0.017552990466356277, 0.006732344627380371, -0.022492721676826477, 0.052053630352020264, -0.001585448975674808, -1.0043692588806152]]","[[0.05718883126974106, -0.007730461657047272, 0.004689842462539673, -0.01747336983680725, 0.04938206076622009, -0.0007005604566074908, -1.0026886463165283], [0.052970387041568756, -0.008961819112300873, 0.0028575584292411804, -0.018752222880721092, 0.049298062920570374, -0.0007809127564541996, -1.0042264461517334], [0.0882340595126152, -0.014859326183795929, 0.008257739245891571, -0.02416536957025528, 0.05052374303340912, -0.001351773040369153, -1.005193829536438], [0.057819709181785583, -0.00869734212756157, 0.0026717036962509155, -0.01827552542090416, 0.05316728353500366, -0.00028842181200161576, -1.0031626224517822], [0.0763741135597229, -0.014268346130847931, 0.006429813802242279, -0.022664140909910202, 0.04644423723220825, -0.001210082438774407, -1.0046476125717163], [0.07545769214630127, -0.017552990466356277, 0.006732344627380371, -0.022492721676826477, 0.052053630352020264, -0.001585448975674808, -1.0043692588806152]]","[0.0017583985860672477, -0.0004193125991849944, -0.0005259713166855587, 0.004551920167062037, -0.0016723200776971145, -0.0036927147595616156]","[0.0017583985860672477, -0.0004193125991849944, -0.0005259713166855587, 0.004551920167062037, -0.0016723200776971145, -0.0036927147595616156]","[0.20935937762260437, 0.20287328958511353, 0.2073163390159607, 0.19823452830314636, 0.20484259724617004, 0.21512991189956665]","[0.20935937762260437, 0.20287328958511353, 0.2073163390159607, 0.19823452830314636, 0.20484259724617004, 0.21512991189956665]",5.0,5.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,3.0,5.0,0.0,True,0.0,True,0.0,True,True,True,True
Position,frozen_closed_loop__Position_y0p3,libero_object_temp,8,7,5420291,"[[0.07761608809232712, -0.014903191477060318, 0.004782155156135559, -0.01962176337838173, 0.04809585213661194, -0.0009733660263009369, -1.0041860342025757], [0.07519584149122238, -0.010882169008255005, 0.0026719272136688232, -0.022638581693172455, 0.04834190011024475, -0.0008002351969480515, -1.003483533859253], [0.08324671536684036, -0.015621017664670944, 0.0023017823696136475, -0.02170531265437603, 0.048212483525276184, -0.0016321137081831694, -1.00296151638031], [0.08204430341720581, -0.020511746406555176, 0.000792481005191803, -0.021277761086821556, 0.04690544307231903, -0.0012776339426636696, -1.0029613971710205], [0.06592780351638794, -0.010003913193941116, 0.005176439881324768, -0.024492163211107254, 0.04820072650909424, -0.0008391665178351104, -1.0034501552581787], [0.08214633911848068, -0.01883765682578087, 0.005486011505126953, -0.01780126243829727, 0.049454569816589355, -0.0015887318877503276, -1.0038959980010986]]","[[0.07761608809232712, -0.014903191477060318, 0.004782155156135559, -0.01962176337838173, 0.04809585213661194, -0.0009733660263009369, -1.0041860342025757], [0.07519584149122238, -0.010882169008255005, 0.0026719272136688232, -0.022638581693172455, 0.04834190011024475, -0.0008002351969480515, -1.003483533859253], [0.08324671536684036, -0.015621017664670944, 0.0023017823696136475, -0.02170531265437603, 0.048212483525276184, -0.0016321137081831694, -1.00296151638031], [0.08204430341720581, -0.020511746406555176, 0.000792481005191803, -0.021277761086821556, 0.04690544307231903, -0.0012776339426636696, -1.0029613971710205], [0.06592780351638794, -0.010003913193941116, 0.005176439881324768, -0.024492163211107254, 0.04820072650909424, -0.0008391665178351104, -1.0034501552581787], [0.08214633911848068, -0.01883765682578087, 0.005486011505126953, -0.01780126243829727, 0.049454569816589355, -0.0015887318877503276, -1.0038959980010986]]","[-0.0013346923832888602, 0.0012987255428095366, -0.0004711979502814575, 0.0010200403351748304, -0.004665696602529849, 0.00415282105811584]","[-0.0013346923832888602, 0.0012987255428095366, -0.0004711979502814575, 0.0010200403351748304, -0.004665696602529849, 0.00415282105811584]","[0.20785227417945862, 0.20652323961257935, 0.21053948998451233, 0.20601820945739746, 0.20927119255065918, 0.20371845364570618]","[0.20785227417945862, 0.20652323961257935, 0.21053948998451233, 0.20601820945739746, 0.20927119255065918, 0.20371845364570618]",2.0,2.0,6.0,6.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,5.0,2.0,0.0,True,0.0,True,0.0,True,True,True,True
