factor,case_id,suite,task_id,init_state_id,rollout_seed,source_file__frozen_factor_ridge,source_file__max_value,source_run__frozen_factor_ridge,source_run__max_value,task_description__frozen_factor_ridge,task_description__max_value,pair_id__frozen_factor_ridge,pair_id__max_value,rollout_id__frozen_factor_ridge,rollout_id__max_value,success__frozen_factor_ridge,success__max_value,final_t__frozen_factor_ridge,final_t__max_value,num_queries__frozen_factor_ridge,num_queries__max_value,selected_not_max_value_rate__frozen_factor_ridge,selected_not_max_value_rate__max_value,mean_value_sacrifice__frozen_factor_ridge,mean_value_sacrifice__max_value,model_payload_sha256__frozen_factor_ridge,model_payload_sha256__max_value,candidate_count_min__frozen_factor_ridge,candidate_count_min__max_value,candidate_count_max__frozen_factor_ridge,candidate_count_max__max_value,failure_type__frozen_factor_ridge,failure_type__max_value,target_drop__frozen_factor_ridge,target_drop__max_value,official_safety_violation__frozen_factor_ridge,official_safety_violation__max_value,pair_complete,success_delta,discordance,independent_group
Object,frozen_closed_loop__Object,libero_object_object,9,7,5170582,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,7,7,6,6,True,True,124,136,8,9,0.625,0.0,0.0017770379781723022,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|7
Object,frozen_closed_loop__Object,libero_object_object,9,7,5170679,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,7,7,7,7,True,True,134,125,9,8,0.5555555555555556,0.0,0.0008406076166364881,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|7
Object,frozen_closed_loop__Object,libero_object_object,9,7,5170776,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,7,7,8,8,True,True,119,120,8,8,0.875,0.0,0.0016417503356933594,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|7
Object,frozen_closed_loop__Object,libero_object_object,9,7,5170873,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,7,7,9,9,True,True,123,123,8,8,0.75,0.0,0.0017695017158985138,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|7
Object,frozen_closed_loop__Object,libero_object_object,9,7,5170970,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,7,7,10,10,True,True,126,125,8,8,0.875,0.0,0.0035077519714832306,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|7
Object,frozen_closed_loop__Object,libero_object_object,9,7,5171067,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,7,7,11,11,True,True,120,120,8,8,0.625,0.0,0.0009353607892990112,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|7
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,0,0,True,True,120,120,8,8,0.25,0.0,0.0006301738321781158,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,1,1,True,True,119,121,8,8,0.5,0.0,0.0004246421158313751,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,2,2,True,True,118,119,8,8,0.625,0.0,0.0003313422203063965,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,3,3,True,True,118,120,8,8,0.625,0.0,0.0007084272801876068,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,4,4,True,True,117,118,8,8,0.375,0.0,0.0003719143569469452,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180485,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,5,5,True,True,119,121,8,8,0.625,0.0,0.0008644014596939087,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180582,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,6,6,True,True,119,121,8,8,0.875,0.0,0.0015295110642910004,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180679,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,7,7,True,True,120,120,8,8,0.625,0.0,0.0003910362720489502,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180776,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,8,8,True,True,117,117,8,8,0.625,0.0,0.00043210387229919434,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180873,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,9,9,True,True,120,122,8,8,0.5,0.0,0.0009157247841358185,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5180970,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,10,10,True,True,121,120,8,8,0.5,0.0,0.0008775442838668823,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,8,5181067,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,8,8,11,11,True,True,123,122,8,8,0.625,0.0,0.0002832859754562378,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|8
Object,frozen_closed_loop__Object,libero_object_object,9,9,5190000,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,9,9,0,0,True,True,120,120,8,8,0.75,0.0,0.00046043843030929565,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|9
Object,frozen_closed_loop__Object,libero_object_object,9,9,5190097,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,9,9,1,1,True,True,119,119,8,8,0.875,0.0,0.0003332458436489105,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|9
Object,frozen_closed_loop__Object,libero_object_object,9,9,5190194,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,9,9,2,2,True,True,120,122,8,8,0.625,0.0,0.0016279593110084534,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|9
Object,frozen_closed_loop__Object,libero_object_object,9,9,5190291,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,9,9,3,3,True,True,121,120,8,8,0.375,0.0,0.0001924261450767517,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|9
Object,frozen_closed_loop__Object,libero_object_object,9,9,5190388,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0__query_traces.parquet,/mnt/d/projects/ysda/ysda_word_models_pp/experiments/campaigns/frozen_h16_closed_loop_20260829/runs/frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0__query_traces.parquet,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__frozen_factor_ridge__l0,frozen_h16_closed_loop_20260829__object_full__libero_object_object__task8-9__init5-9__max_value__l0,pick up the orange juice and place it in the basket,pick up the orange juice and place it in the basket,9,9,4,4,True,True,119,120,8,8,1.0,0.0,0.0003956034779548645,0.0,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,086dfebd71040c3b8512d9e9cc25151dd95fdc19d68b60a3a990f563924cfbbb,6,6,6,6,success,success,False,False,False,False,True,0.0,same_outcome,Object|frozen_closed_loop__Object|libero_object_object|9|9
